run	program	case_id	kind	threads_requested	effective_compute_threads	spawned_helpers	active_workers	repeat	timed	diagnostics_enabled	boundary	status	canonical_gate	oracle_status	oracle_contract_status	exit_status	started_utc	wall_seconds	cpu_user_seconds	cpu_system_seconds	peak_rss_bytes	rss_after_bytes	process_lifetime_peak_rss_bytes	linear_memory_after_bytes	raw_output_sha256	raw_output_bytes	output	reason
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	4				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:32Z	0.26585151799736195	0.14	0.03	34758656				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-4/diagnostic/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:32Z	0.21197003800261882	0.16	0.0	32772096				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/repeat-0/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:32Z	0.23119123500146088	0.18	0.0	32858112				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/repeat-1/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:33Z	0.21371112400083803	0.15	0.01	32505856				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/repeat-2/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:33Z	0.21642531999896164	0.14	0.02	34811904				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/repeat-3/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:33Z	0.2078201269978308	0.15	0.0	32800768				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/repeat-4/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:34Z	0.24887223000041558	0.16	0.01	32374784				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/repeat-5/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	native	8				6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:34Z	0.30880040999909397	0.17	0.01	34701312				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/native-8/diagnostic/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:35Z	0.7208876920012699	0.79	0.03	112402432				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/repeat-0/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:35Z	0.7538719700023648	0.8	0.04	114053120				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/repeat-1/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:36Z	0.7277486430029967	0.8	0.03	118292480				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/repeat-2/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			3	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:37Z	0.6773267280004802	0.79	0.03	116408320				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/repeat-3/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			4	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:38Z	0.732478161000472	0.79	0.06	114176000				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/repeat-4/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			5	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:39Z	0.7439833799980988	0.8	0.05	117960704				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/repeat-5/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	serial	1	1			6	False	True	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:40Z	0.7183324059988081	0.79	0.04	119836672				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/serial-1/diagnostic/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	threaded	1				0	False	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:40Z	0.7318116520000331	0.81	0.05	129966080				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/threaded-1/repeat-0/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	threaded	1				1	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:41Z	0.7140830409989576	0.78	0.09	126312448				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/threaded-1/repeat-1/output.txt	
cold	blastn	PesePMNV.MjPMNV.task_blastn	threaded	1				2	True	False	cold-process-through-teardown	PASS	PASS	PASS	PASS	0	2026-09-05T05:36:42Z	0.7610103609986254	0.86	0.03	129585152				fcd9236c7b02488d868feaf35166a472c73e9f9e6cc45fc6d7449a9edc7d4120	18573	/mnt/c/Users/genom/GitHub/LOSAT/docs/wasm-performance/PR01/cold/blastn/PesePMNV.MjPMNV.task_blastn/threaded-1/repeat-2/output.txt	
